Score	%_Div	%_Del	%_Ins	Query	Beg.	End.	Length	Sense	Element	Family	Pos_Repeat_Beg	Pos_Repeat_End	Pos_Repeat_Left	ID	Num_Assembled	%_of_Ref

###32409/2799	14.177	1.328	1.639	F02	2351910	2360823	6173	C	EnSpm-1_GR	DNA/EnSpmCACTA	(0)	8807	2635	37629/37629	2	0.701
32409	14.1	1.0	1.6	F02	2351910	2357447	5576	C	EnSpm-1_GR	DNA/EnSpmCACTA	(0)	8807	3232	37629	1
2799	14.9	4.4	2.0	F02	2360232	2360823	606	C	EnSpm-1_GR	DNA/EnSpmCACTA	(5567)	3240	2635	37629	1

###230	3.5	0.0	0.0	F02	2368488	2368516	29	+	EnSpm-1_GR	DNA/EnSpmCACTA	8268	8296	(511)	37634	1	0.003

###31598	16.9	1.1	2.3	F02	6016171	6022231	6082	C	EnSpm-1_GR	DNA/EnSpmCACTA	(0)	8807	2726	38569	1	0.691

###236	18.8	3.0	3.0	F02	6026494	6026559	66	+	EnSpm-1_GR	DNA/EnSpmCACTA	1	66	(8741)	38570	1	0.007

###239	15.9	4.5	0.0	F02	6028498	6028541	46	C	EnSpm-1_GR	DNA/EnSpmCACTA	(0)	8807	8762	38572	1	0.005

###8356/2387	15.509	2.314	5.104	F02	6176337	6178767	2459	C	EnSpm-1_GR	DNA/EnSpmCACTA	(0)	8807	2481	38624/38625	2	0.279
8356	16.0	1.7	5.3	F02	6176337	6178170	1864	C	EnSpm-1_GR	DNA/EnSpmCACTA	(0)	8807	6944	38624	1
2387	14.0	4.2	4.5	F02	6178171	6178767	595	C	EnSpm-1_GR	DNA/EnSpmCACTA	(5732)	3075	2481	38625	1

###18124/225	15.574	1.117	2.769	F02	7259664	7263229	3477	+	EnSpm-1_GR	DNA/EnSpmCACTA	5252	8807	(0)	38966/38967	2	0.395
18124	15.6	1.1	2.8	F02	7259664	7263071	3438	+	EnSpm-1_GR	DNA/EnSpmCACTA	5252	8689	(118)	38966	1
225	13.2	2.6	0.0	F02	7263192	7263229	39	+	EnSpm-1_GR	DNA/EnSpmCACTA	8769	8807	(0)	38967	1

###32173	16.7	1.3	1.9	F02	7826008	7832222	6683	C	EnSpm-1_GR	DNA/EnSpmCACTA	(0)	8807	2125	39160	1	0.759

###236	3.2	3.2	0.0	F02	7838806	7838836	32	+	EnSpm-1_GR	DNA/EnSpmCACTA	8775	8806	(1)	39162	1	0.004

###226	3.2	3.2	0.0	F02	7838921	7838951	32	+	EnSpm-1_GR	DNA/EnSpmCACTA	8775	8806	(1)	39163	1	0.004

###236	3.2	3.2	0.0	F02	7839036	7839066	32	+	EnSpm-1_GR	DNA/EnSpmCACTA	8775	8806	(1)	39164	1	0.004

###16062	15.4	2.6	3.5	F02	8381085	8384259	3147	+	EnSpm-1_GR	DNA/EnSpmCACTA	5661	8807	(0)	39375	1	0.357

###279	5.4	0.0	0.0	F02	8384395	8384431	37	C	EnSpm-1_GR	DNA/EnSpmCACTA	(0)	8807	8771	39376	1	0.004

###457	18.3	7.7	2.8	F02	9418557	9418725	177	+	EnSpm-1_GR	DNA/EnSpmCACTA	1000	1176	(7631)	39810	1	0.020

###24394	15.2	2.4	1.7	F02	9774446	9778835	4422	C	EnSpm-1_GR	DNA/EnSpmCACTA	(0)	8807	4386	39978	1	0.502

###10419/282	14.519	2.529	1.263	F02	9802048	9806495	2114	C	EnSpm-1_GR	DNA/EnSpmCACTA	(4403)	4404	2	39994/39995	2	0.240
10419	14.4	2.4	1.2	F02	9802048	9803891	2049	C	EnSpm-1_GR	DNA/EnSpmCACTA	(4403)	4404	2356	39994	1
282	18.0	6.3	3.1	F02	9806433	9806495	65	C	EnSpm-1_GR	DNA/EnSpmCACTA	(8741)	66	2	39995	1

###23116/9146	16.623	2.217	0.497	F02	10172571	10181969	6147	+	EnSpm-1_GR	DNA/EnSpmCACTA	2659	8807	(0)	40137/40142	2	0.698
23116	15.7	1.4	0.0	F02	10172571	10176425	3908	+	EnSpm-1_GR	DNA/EnSpmCACTA	2659	6566	(2241)	40137	1
9146	18.3	3.7	1.4	F02	10179848	10181969	2239	+	EnSpm-1_GR	DNA/EnSpmCACTA	6569	8807	(0)	40142	1

###254	9.1	0.0	0.0	F02	10182024	10182056	33	+	EnSpm-1_GR	DNA/EnSpmCACTA	8775	8807	(0)	40143	1	0.004

###35434	15.6	1.8	1.8	F02	12072660	12079168	6586	C	EnSpm-1_GR	DNA/EnSpmCACTA	(0)	8807	2222	40964	1	0.748

###588/1038/14291/16603/367	16.732	10.255	3.553	F02	14120584	14133200	5812	C	EnSpm-1_GR	DNA/EnSpmCACTA	(0)	8807	2790	41842/41842/41842/41842/41842	5	0.660
588	22.2	8.2	8.5	F02	14120584	14120934	350	C	EnSpm-1_GR	DNA/EnSpmCACTA	(0)	8807	8458	41842	1
1038	9.4	35.0	0.0	F02	14127528	14127705	241	C	EnSpm-1_GR	DNA/EnSpmCACTA	(459)	8348	8108	41842	1
14291	15.2	1.2	0.3	F02	14127717	14130191	2496	C	EnSpm-1_GR	DNA/EnSpmCACTA	(759)	8048	5553	41842	1
16603	15.6	0.6	0.9	F02	14130197	14132907	2701	C	EnSpm-1_GR	DNA/EnSpmCACTA	(3206)	5601	2901	41842	1
