Score	%_Div	%_Del	%_Ins	Query	Beg.	End.	Length	Sense	Element	Family	Pos_Repeat_Beg	Pos_Repeat_End	Pos_Repeat_Left	ID	Num_Assembled	%_of_Ref

###14969/19673	15.174	2.223	1.708	F08	1531651	1540954	6245	C	EnSpm-1_GR	DNA/EnSpmCACTA	(0)	8807	2563	237754/237754	2	0.709
14969	16.1	3.2	3.2	F08	1531651	1534672	3022	C	EnSpm-1_GR	DNA/EnSpmCACTA	(0)	8807	5786	237754	1
19673	14.3	1.3	0.3	F08	1537754	1540954	3232	C	EnSpm-1_GR	DNA/EnSpmCACTA	(3013)	5794	2563	237754	1

###24528/9712	15.261	1.658	1.697	F08	7061875	7071165	6030	+	EnSpm-1_GR	DNA/EnSpmCACTA	2660	8689	(118)	238889/238894	2	0.685
24528	14.6	0.6	1.3	F08	7061875	7065950	4049	+	EnSpm-1_GR	DNA/EnSpmCACTA	2660	6708	(2099)	238889	1
9712	16.6	3.8	2.5	F08	7069152	7071165	2039	+	EnSpm-1_GR	DNA/EnSpmCACTA	6651	8689	(118)	238894	1

###262	6.2	0.0	0.0	F08	8024408	8024439	32	C	EnSpm-1_GR	DNA/EnSpmCACTA	(1)	8806	8775	239157	1	0.004

###236	3.2	3.2	0.0	F08	8024639	8024669	32	C	EnSpm-1_GR	DNA/EnSpmCACTA	(1)	8806	8775	239157	1	0.004

###236	3.2	3.2	0.0	F08	8024869	8024899	32	C	EnSpm-1_GR	DNA/EnSpmCACTA	(1)	8806	8775	239157	1	0.004

###236	3.2	3.2	0.0	F08	8024984	8025014	32	C	EnSpm-1_GR	DNA/EnSpmCACTA	(1)	8806	8775	239157	1	0.004

###33041	16.2	2.4	1.0	F08	8029357	8035562	6742	+	EnSpm-1_GR	DNA/EnSpmCACTA	2066	8807	(0)	239159	1	0.766

###258	6.1	0.0	0.0	F08	8035630	8035662	33	+	EnSpm-1_GR	DNA/EnSpmCACTA	8775	8807	(0)	239160	1	0.004

###237	8.3	2.8	0.0	F08	8035800	8035835	37	C	EnSpm-1_GR	DNA/EnSpmCACTA	(0)	8807	8771	239157	1	0.004

###226	12.1	0.0	0.0	F08	10394617	10394649	33	+	EnSpm-1_GR	DNA/EnSpmCACTA	8775	8807	(0)	239963	1	0.004

###32429/313	16.392	2.491	0.792	F08	10394659	10402271	6730	C	EnSpm-1_GR	DNA/EnSpmCACTA	(0)	8807	1021	239964/239965	2	0.764
32429	16.4	2.5	0.8	F08	10394659	10400767	6665	C	EnSpm-1_GR	DNA/EnSpmCACTA	(0)	8807	2143	239964	1
313	15.6	1.6	0.0	F08	10402208	10402271	65	C	EnSpm-1_GR	DNA/EnSpmCACTA	(7722)	1085	1021	239965	1

###908/15804	15.174	1.427	3.862	F08	10521617	10524968	3359	+	EnSpm-1_GR	DNA/EnSpmCACTA	2561	8688	(119)	239995/239996	2	0.381
908	9.5	2.8	11.0	F08	10521617	10521900	263	+	EnSpm-1_GR	DNA/EnSpmCACTA	2561	2823	(5984)	239995	1
15804	15.7	1.3	3.2	F08	10521906	10524968	3096	+	EnSpm-1_GR	DNA/EnSpmCACTA	5593	8688	(119)	239996	1

###283	8.1	0.0	0.0	F08	10552750	10552786	37	C	EnSpm-1_GR	DNA/EnSpmCACTA	(0)	8807	8771	239999	1	0.004

###231	3.2	6.5	0.0	F08	10896236	10896266	33	C	EnSpm-1_GR	DNA/EnSpmCACTA	(1)	8806	8774	240148	1	0.004

###263	8.1	0.0	0.0	F08	12427667	12427703	37	+	EnSpm-1_GR	DNA/EnSpmCACTA	8771	8807	(0)	240746	1	0.004

###225/33807/785	14.595	1.466	1.541	F08	12427849	12434185	6136	C	EnSpm-1_GR	DNA/EnSpmCACTA	(0)	8807	2558	240747/240747/240747	3	0.697
225	13.2	2.6	0.0	F08	12427849	12427886	39	C	EnSpm-1_GR	DNA/EnSpmCACTA	(0)	8807	8769	240747	1
33807	14.7	1.4	1.3	F08	12428009	12433782	5782	C	EnSpm-1_GR	DNA/EnSpmCACTA	(119)	8688	2907	240747	1
785	12.9	2.5	6.0	F08	12433855	12434185	315	C	EnSpm-1_GR	DNA/EnSpmCACTA	(5935)	2872	2558	240747	1

###248	10.8	0.0	0.0	F08	12564206	12564242	37	+	EnSpm-1_GR	DNA/EnSpmCACTA	8771	8807	(0)	240807	1	0.004

###233/33007/1625	15.031	1.342	1.039	F08	12564320	12570829	6323	C	EnSpm-1_GR	DNA/EnSpmCACTA	(0)	8807	2368	240808/240808/240808	3	0.718
233	13.2	2.6	0.0	F08	12564320	12564357	39	C	EnSpm-1_GR	DNA/EnSpmCACTA	(0)	8807	8769	240808	1
33007	15.3	1.0	1.0	F08	12564474	12570199	5787	C	EnSpm-1_GR	DNA/EnSpmCACTA	(114)	8693	2907	240808	1
1625	11.9	5.4	1.6	F08	12570351	12570829	497	C	EnSpm-1_GR	DNA/EnSpmCACTA	(5943)	2864	2368	240808	1

###3950/27942/561	15.952	1.830	1.595	F08	12808955	12818177	6506	C	EnSpm-1_GR	DNA/EnSpmCACTA	(0)	8807	2264	240927/240927/240927	3	0.739
3950	17.9	5.4	4.5	F08	12808955	12810045	1170	C	EnSpm-1_GR	DNA/EnSpmCACTA	(0)	8807	7638	240927	1
27942	15.7	0.6	0.7	F08	12812938	12817683	4741	C	EnSpm-1_GR	DNA/EnSpmCACTA	(1166)	7641	2901	240927	1
561	11.4	11.4	6.9	F08	12817874	12818177	599	C	EnSpm-1_GR	DNA/EnSpmCACTA	(5945)	2862	2264	240927	1

###238/34117	14.794	1.221	1.599	F08	14275831	14287728	6063	+	EnSpm-1_GR	DNA/EnSpmCACTA	1	8693	(114)	241487/241489	2	0.688
238	23.4	3.1	1.5	F08	14275831	14275895	66	+	EnSpm-1_GR	DNA/EnSpmCACTA	1	66	(8741)	241487	1
34117	14.7	1.2	1.6	F08	14281771	14287728	5997	+	EnSpm-1_GR	DNA/EnSpmCACTA	2697	8693	(114)	241489	1

###238	22.0	11.9	0.0	F08	14277071	14277129	66	+	EnSpm-1_GR	DNA/EnSpmCACTA	1	66	(8741)	241488	1	0.007

###34582	15.0	1.9	1.4	F08	16057739	16063923	6284	C	EnSpm-1_GR	DNA/EnSpmCACTA	(0)	8807	2524	242276	1	0.714

###237	8.1	0.0	2.7	F08	19145442	19145479	37	+	EnSpm-1_GR	DNA/EnSpmCACTA	8771	8807	(0)	243672	1	0.004

###34117/672	14.687	1.201	2.517	F08	19145533	19151953	6267	C	EnSpm-1_GR	DNA/EnSpmCACTA	(0)	8807	2505	243673/243673	2	0.712
34117	14.8	1.1	2.1	F08	19145533	19151496	5907	C	EnSpm-1_GR	DNA/EnSpmCACTA	(0)	8807	2901	243673	1
672	12.9	2.8	9.1	F08	19151576	19151953	360	C	EnSpm-1_GR	DNA/EnSpmCACTA	(5943)	2864	2505	243673	1

###249/351/34076	16.849	2.932	2.870	F08	20175112	20184481	6757	+	EnSpm-1_GR	DNA/EnSpmCACTA	1	8807	(0)	244129/244132/244133	3	0.767
249	29.5	3.0	6.1	F08	20175112	20175212	98	+	EnSpm-1_GR	DNA/EnSpmCACTA	1	98	(8709)	244129	1
351	14.3	3.9	0.0	F08	20176906	20176982	80	+	EnSpm-1_GR	DNA/EnSpmCACTA	1021	1100	(7707)	244132	1
34076	15.1	2.8	2.7	F08	20177981	20184481	6579	+	EnSpm-1_GR	DNA/EnSpmCACTA	2229	8807	(0)	244133	1

###313/302	16.908	5.470	3.045	F08	20175409	20175590	69	+	EnSpm-1_GR	DNA/EnSpmCACTA	1	69	(8738)	244130/244131	2	0.008
313	15.6	6.1	2.9	F08	20175409	20175474	68	+	EnSpm-1_GR	DNA/EnSpmCACTA	1	68	(8739)	244130	1
302	18.3	4.8	3.2	F08	20175529	20175590	63	+	EnSpm-1_GR	DNA/EnSpmCACTA	7	69	(8738)	244131	1

